editid,editor,oldrevisionid,newrevisionid,diffurl,edittime,editcomment,articleid,articletitle,editid_1,class,sort
19460,61.39.53.150,299314824,328771376,http://en.wikipedia.org/w/index.php?diff=328771376&oldid=299314824,2009-11-30T09:58:13Z,/* Current team squad */,14140572,Bucheon FC 1995,19460,regular,0.212225952
27357,Jorge Stolfi,327555536,327555604,http://en.wikipedia.org/w/index.php?diff=327555604&oldid=327555536,2009-11-23T22:47:06Z,Fix again,8669189,Guaycuru,27357,regular,0.94999188
35244,209.30.82.98,327379548,327680075,http://en.wikipedia.org/w/index.php?diff=327680075&oldid=327379548,2009-11-24T15:45:17Z,null,184184,Rotten.com,35244,regular,0.9631607
20084,Der Schalk,328871239,328871306,http://en.wikipedia.org/w/index.php?diff=328871306&oldid=328871239,2009-11-30T20:29:29Z,null,25331625,Carlo Garavaglia,20084,regular,0.415354123
15419,139.57.233.125,328362115,328618513,http://en.wikipedia.org/w/index.php?diff=328618513&oldid=328362115,2009-11-29T17:43:11Z,/* Depictions */,80963,Selene,15419,regular,0.700264659
8331,Zink Dawg,329308992,329309021,http://en.wikipedia.org/w/index.php?diff=329309021&oldid=329308992,2009-12-02T20:57:29Z,Reverted edits by [[Special:Contributions/65.71.6.130|65.71.6.130]] to last revision by Zink Dawg ([[Wikipedia:Huggle|HG]]),261949,Simplified Chinese characters,8331,regular,0.146032978
3156,69.123.72.84,327408203,327408265,http://en.wikipedia.org/w/index.php?diff=327408265&oldid=327408203,2009-11-23T03:45:21Z,/* Overview */,278895,Roosevelt Corollary,3156,regular,0.666618716
36730,Taurion,326044702,328761697,http://en.wikipedia.org/w/index.php?diff=328761697&oldid=326044702,2009-11-30T08:27:48Z,null,264734,Emperor Xiaowen of Northern Wei,36730,regular,0.543523337
12156,Plasticspork,317460800,329943846,http://en.wikipedia.org/w/index.php?diff=329943846&oldid=317460800,2009-12-05T22:09:37Z,Per [[WP:Templates for discussion/Log/2009 November 2#Template:Infobox Spanish city]]: Replace infobox with one translated from ES-Wiki,10425530,Bolbaite,12156,regular,0.804700767
7512,Zak Hammat,324086395,329864936,http://en.wikipedia.org/w/index.php?diff=329864936&oldid=324086395,2009-12-05T13:03:47Z,/* Disc three */,12370343,Warchest,7512,regular,0.352108048
37670,Gandydancer,329973236,329973909,http://en.wikipedia.org/w/index.php?diff=329973909&oldid=329973236,2009-12-06T01:12:33Z,/* English-speaking world */,9325,Easter,37670,regular,0.393031953
42633,GlobalSnow,328830179,328831360,http://en.wikipedia.org/w/index.php?diff=328831360&oldid=328830179,2009-11-30T17:14:09Z,null,25255328,Charlie Bone (character),42633,regular,0.641106397
3490,HeartofaDog,325666472,327484428,http://en.wikipedia.org/w/index.php?diff=327484428&oldid=325666472,2009-11-23T15:23:15Z,"/* Cathedrals in overseas departments, territories and collectivities */ layout",766983,List of cathedrals in France,3490,regular,0.143435694
6939,MikeAllen,327669323,327710774,http://en.wikipedia.org/w/index.php?diff=327710774&oldid=327669323,2009-11-24T18:58:34Z,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/Badrobot92|Badrobot92]] ([[User talk:Badrobot92|talk]]) to last version by Darrenhusted,5515121,Saw (franchise),6939,regular,0.337600468
16063,Welsh,307502181,328280780,http://en.wikipedia.org/w/index.php?diff=328280780&oldid=307502181,2009-11-27T23:00:08Z,/* Track listing */clean up using [[Project:AutoWikiBrowser|AWB]],4360697,Bound by Fire,16063,regular,0.588827859
43334,Mikenorton,328401029,328402319,http://en.wikipedia.org/w/index.php?diff=328402319&oldid=328401029,2009-11-28T16:33:32Z,add primary and move section and add ref,478432,Fetlar,43334,regular,0.973454015
2738,87.112.77.27,327156590,329056393,http://en.wikipedia.org/w/index.php?diff=329056393&oldid=327156590,2009-12-01T16:28:16Z,null,13969427,Will Atkinson,2738,regular,0.544632272
16833,76.169.17.30,329280363,329281330,http://en.wikipedia.org/w/index.php?diff=329281330&oldid=329280363,2009-12-02T18:10:24Z,/* Positive effects */,337984,California Proposition 13 (1978),16833,regular,0.784482821
39046,Dawkeye,323350365,328300639,http://en.wikipedia.org/w/index.php?diff=328300639&oldid=323350365,2009-11-28T01:22:33Z,"add infobox, info from uboat.net, refs",8115803,HMS Alert (K647),39046,regular,0.538206681
29120,Michael Hardy,329938708,329939367,http://en.wikipedia.org/w/index.php?diff=329939367&oldid=329938708,2009-12-05T21:41:39Z,"/* Step 3: Absorption and scattering */ some math notation cleanup; [[WP:MOSMATH]] was ignored here, and also  various standard [[TeX]] usage conventions applying not only within Wikipedia",14308303,Monte Carlo method for photon transport,29120,regular,0.791417658
20833,Ciaran805,327014616,327016142,http://en.wikipedia.org/w/index.php?diff=327016142&oldid=327014616,2009-11-20T23:25:53Z,null,5582190,Notre Dame High School (Ottawa),20833,regular,0.55082799
11760,Mazarin07,328113437,328570515,http://en.wikipedia.org/w/index.php?diff=328570515&oldid=328113437,2009-11-29T12:00:31Z,null,50337,Fructose,11760,regular,0.647139136
30187,Epstanzer,329737955,329738617,http://en.wikipedia.org/w/index.php?diff=329738617&oldid=329737955,2009-12-04T21:13:01Z,/* Work */,17152422,Helen Epstein,30187,regular,0.365460984
42638,Updatehelper,325652223,329061045,http://en.wikipedia.org/w/index.php?diff=329061045&oldid=325652223,2009-12-01T16:52:35Z,/* External links */Original geocities.com/...  weblink is gone but has been mirrored & archived in october 2009. For any issue contact oocities AT googlemail DO using [[Project:AutoWikiBrowser|AWB]],22184864,Miss Costa Rica,42638,regular,0.790390921
9043,LilHelpa,325273418,328111970,http://en.wikipedia.org/w/index.php?diff=328111970&oldid=325273418,2009-11-26T22:54:51Z,[[WP:AWB/T|Typo fixing]] and general fixes using [[Project:AutoWikiBrowser|AWB]],9597848,René Bousquet,9043,regular,0.069406402
15048,Buffalodan,329571714,329939596,http://en.wikipedia.org/w/index.php?diff=329939596&oldid=329571714,2009-12-05T21:43:00Z,/* Mutes */,29837,Trombone,15048,regular,0.745225361
45603,Andy Dingley,327929623,327954412,http://en.wikipedia.org/w/index.php?diff=327954412&oldid=327929623,2009-11-26T00:03:09Z,"GF, but this article specifically describes the infantry tank [[WP:UNDO|Undid]] revision 327929623 by [[Special:Contributions/96.231.212.78|96.231.212.78]] ([[User talk:96.231.212.78|talk]])",939852,Infantry tank,45603,regular,0.99894662
7369,VinnieRattolle,329143905,329144185,http://en.wikipedia.org/w/index.php?diff=329144185&oldid=329143905,2009-12-02T00:13:24Z,null,25272708,"Mirror, Mirror (Soundtrack)",7369,regular,0.586251416
36406,Dibbs1971,324355933,328490937,http://en.wikipedia.org/w/index.php?diff=328490937&oldid=324355933,2009-11-29T01:19:41Z,/* External links */,1276149,Spanx,36406,regular,0.737714777
6095,24.83.9.88,328298322,328488066,http://en.wikipedia.org/w/index.php?diff=328488066&oldid=328298322,2009-11-29T01:00:45Z,/* Plot */,25181253,We Have a Bad Feeling About This,6095,regular,0.290663561
1128,Parrothead1983,326867418,328153268,http://en.wikipedia.org/w/index.php?diff=328153268&oldid=326867418,2009-11-27T04:25:14Z,"Toshiharu Izuno worked for the Licensing and Engineering Division, not as a producer.",4791600,Tomato Adventure,1128,regular,0.09794211
32654,Outline of an editor,326126846,327205817,http://en.wikipedia.org/w/index.php?diff=327205817&oldid=326126846,2009-11-22T00:51:09Z,link [[TsAGI]] instead of full transliteration,25030122,Yakovlev Yak-1000,32654,regular,0.2480764
40711,189.158.63.225,327786669,329198901,http://en.wikipedia.org/w/index.php?diff=329198901&oldid=327786669,2009-12-02T06:46:00Z,null,253130,Prince John of the United Kingdom,40711,regular,0.641660345
15662,Chickenguy12,301540451,328181301,http://en.wikipedia.org/w/index.php?diff=328181301&oldid=301540451,2009-11-27T09:08:16Z,null,3831697,How to Make Enemies and Irritate People,15662,regular,0.129455921
14446,SGGH,329900059,329900152,http://en.wikipedia.org/w/index.php?diff=329900152&oldid=329900059,2009-12-05T17:44:54Z,ce,1807054,Michael Cusack,14446,regular,0.58603859
19646,130.63.190.9,326993097,328835526,http://en.wikipedia.org/w/index.php?diff=328835526&oldid=326993097,2009-11-30T17:35:32Z,null,8210419,Post-World War II baby boom,19646,regular,0.682448632
5584,Ckatz,329125949,329127190,http://en.wikipedia.org/w/index.php?diff=329127190&oldid=329125949,2009-12-01T22:34:58Z,"/* Controversy */ tweak, rename section (controversy gets used too often and too soon)",15342067,Battlefield Heroes,5584,regular,0.205314204
35876,Eastraus,329715812,329715870,http://en.wikipedia.org/w/index.php?diff=329715870&oldid=329715812,2009-12-04T19:08:50Z,/* References */,25311767,The Sidney Hillman Foundation,35876,regular,0.367173714
37653,Barryz1,327680933,327681009,http://en.wikipedia.org/w/index.php?diff=327681009&oldid=327680933,2009-11-24T15:51:42Z,[[WP:UNDO|Undid]] revision 327664382 by [[Special:Contributions/69.76.179.199|69.76.179.199]] ([[User talk:69.76.179.199|talk]]),11729,Fuel cell,37653,regular,0.576934517
41135,Dancter,329920933,329951572,http://en.wikipedia.org/w/index.php?diff=329951572&oldid=329920933,2009-12-05T22:56:26Z,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/83.70.163.132|83.70.163.132]] ([[User talk:83.70.163.132|talk]]) to last version by Muboshgu,23380332,Nanny McPhee and the Big Bang,41135,regular,0.177261396
31681,Postdlf,318828045,327349756,http://en.wikipedia.org/w/index.php?diff=327349756&oldid=318828045,2009-11-22T21:13:13Z,Removed category [[:Category:Settlements in Virginia|Settlements in Virginia]]; Quick-adding category [[:Category:Neighborhoods in Virginia|Neighborhoods in Virginia]] (using [[WP:HOTCAT|HotCat]]),3045982,"Sandbridge, Virginia Beach, Virginia",31681,regular,0.339928426
13966,Wconaventura,328713088,328713139,http://en.wikipedia.org/w/index.php?diff=328713139&oldid=328713088,2009-11-30T02:13:08Z,/* Singles http://allmusic.com/cg/amg.dll?p=amg&sql=11:3nftxqejldae~T51 */,11904130,Aventura discography,13966,regular,0.518718048
3993,190.230.93.72,326802758,327406519,http://en.wikipedia.org/w/index.php?diff=327406519&oldid=326802758,2009-11-23T03:31:59Z,[[WP:UNDO|Undid]] revision 326802758 by [[Special:Contributions/198.60.172.90|198.60.172.90]] ([[User talk:198.60.172.90|talk]]),416627,Depo-Provera,3993,regular,0.987486529
7137,Edkollin,327407510,327427810,http://en.wikipedia.org/w/index.php?diff=327427810&oldid=327407510,2009-11-23T06:28:57Z,Mall autograph session disturbance and Cancellation.. Probably needs to be whittled down a bit,23680998,Justin Bieber,7137,regular,0.454673217
42127,72.218.153.121,327850490,327850580,http://en.wikipedia.org/w/index.php?diff=327850580&oldid=327850490,2009-11-25T12:08:28Z,/* Albums */,2301024,Rah Digga,42127,regular,0.316054378
1003,Boghog2,326874533,326876030,http://en.wikipedia.org/w/index.php?diff=326876030&oldid=326874533,2009-11-20T05:05:59Z,"removed no longer used PBB summary template, turned off automatic summary updates to preserve edits, wikified and subdivided, removed unused fields from citations",14088822,PARP1,1003,regular,0.718747272
44529,Mainly.generic,328166952,328167143,http://en.wikipedia.org/w/index.php?diff=328167143&oldid=328166952,2009-11-27T06:37:28Z,added show specific anchors,12742658,Saturday Night Live (season 27),44529,regular,0.622377075
9307,Blargh29,328716498,328722925,http://en.wikipedia.org/w/index.php?diff=328722925&oldid=328716498,2009-11-30T03:12:49Z,cleanup,25246803,Frankford Special Services District of Philadelphia,9307,regular,0.561223144
42961,Cathar11,328195451,328197647,http://en.wikipedia.org/w/index.php?diff=328197647&oldid=328195451,2009-11-27T12:09:17Z,[[WP:UNDO|Undid]] revision 328195451 by [[Special:Contributions/80.229.9.98|80.229.9.98]] ([[User talk:80.229.9.98|talk]])restored objectives,25007528,"National Graves Association, Belfast",42961,regular,0.697395127
17423,100anpr,328086779,329230966,http://en.wikipedia.org/w/index.php?diff=329230966&oldid=328086779,2009-12-02T12:00:31Z,null,18832217,Craig McAllister,17423,regular,0.065639537
13904,4.249.84.85,327451933,327452089,http://en.wikipedia.org/w/index.php?diff=327452089&oldid=327451933,2009-11-23T10:15:08Z,/* Marvel Comics acquires the rights */,98047,Marvelman,13904,regular,0.169247817
25603,Crusoe8181,326465773,328165953,http://en.wikipedia.org/w/index.php?diff=328165953&oldid=326465773,2009-11-27T06:23:52Z,pushpin map,22479168,Lébékére,25603,regular,0.460029186
36470,Orsoni,312159569,328303649,http://en.wikipedia.org/w/index.php?diff=328303649&oldid=312159569,2009-11-28T01:45:22Z,/* External links */,8011157,Ly Jonaitis,36470,regular,0.036818276
29339,70.57.2.49,328511228,328533178,http://en.wikipedia.org/w/index.php?diff=328533178&oldid=328511228,2009-11-29T06:03:25Z,null,8493532,John Hillcoat,29339,regular,0.628670514
22534,117.97.139.213,328239841,328240004,http://en.wikipedia.org/w/index.php?diff=328240004&oldid=328239841,2009-11-27T18:00:56Z,/* Development */,18248595,Leelai,22534,regular,0.370530347
11423,1ForTheMoney,327236159,327319358,http://en.wikipedia.org/w/index.php?diff=327319358&oldid=327236159,2009-11-22T17:59:17Z,Replacing {{expert}} with {{expert-subject-multiple}}.,25161737,Geoff Harcourt,11423,regular,0.167369186
37630,Jimfbleak,327667594,327695901,http://en.wikipedia.org/w/index.php?diff=327695901&oldid=327667594,2009-11-24T17:23:59Z,gavia,183527,Great Northern Loon,37630,regular,0.232098097
19652,ShadowRangerRIT,327540465,327543118,http://en.wikipedia.org/w/index.php?diff=327543118&oldid=327540465,2009-11-23T21:35:00Z,Add semi-protect (small) template,1868794,Sturgis Charter Public School,19652,regular,0.386370083
14436,ShelfSkewed,327258175,327310923,http://en.wikipedia.org/w/index.php?diff=327310923&oldid=327258175,2009-11-22T17:03:17Z,/* Literature */ move entry up,2090092,Haunted,14436,regular,0.191626122
28701,Maelgwn,328028570,328029005,http://en.wikipedia.org/w/index.php?diff=328029005&oldid=328028570,2009-11-26T11:50:57Z,rm irrelevant pic and details,249020,The Remarkables,28701,regular,0.159639525
37137,JLTucker,326784927,327008264,http://en.wikipedia.org/w/index.php?diff=327008264&oldid=326784927,2009-11-20T22:36:10Z,/* Season 2: 2002–2003 */ Meet the Cuban Parents is episode 11 of season two.,9113982,List of George Lopez episodes,37137,regular,0.592473632
16101,December21st2012Freak,327522688,327522840,http://en.wikipedia.org/w/index.php?diff=327522840&oldid=327522688,2009-11-23T19:35:11Z,Reverted edits by [[Special:Contributions/81.99.105.1|81.99.105.1]] to last revision by Sinneed ([[WP:HG|HG]]),30636,Terrorism,16101,regular,0.717033999
3916,QuasyBoy,329404648,329748050,http://en.wikipedia.org/w/index.php?diff=329748050&oldid=329404648,2009-12-04T22:01:37Z,/* Discography */ Removed false album title.,1623106,Beanie Sigel,3916,regular,0.372473282
7695,Dan6hell66,328076005,328090236,http://en.wikipedia.org/w/index.php?diff=328090236&oldid=328076005,2009-11-26T20:02:54Z,Filling in 7 references using [[WP:REFLINKS|Reflinks]],22621258,Echo (Leona Lewis album),7695,regular,0.391319439
24458,220.253.75.122,327128167,327128233,http://en.wikipedia.org/w/index.php?diff=327128233&oldid=327128167,2009-11-21T16:20:38Z,Typo,16428215,83982 Crantor,24458,regular,0.129465203
10224,84.196.123.161,328282482,328374525,http://en.wikipedia.org/w/index.php?diff=328374525&oldid=328282482,2009-11-28T13:15:29Z,/* Finals */,21960385,2009 ATP World Tour Finals – Doubles,10224,regular,0.918263605
38867,Rich Farmbrough,318087768,328388025,http://en.wikipedia.org/w/index.php?diff=328388025&oldid=318087768,2009-11-28T14:57:00Z,Delink dates ([[WP:MOSUNLINKDATES]]) using [[Project:AutoWikiBrowser|AWB]],16475955,6838 Okuda,38867,regular,0.666469882
22963,68.157.25.174,325628538,328146210,http://en.wikipedia.org/w/index.php?diff=328146210&oldid=325628538,2009-11-27T03:26:31Z,null,1822359,Mom and Pop Art,22963,regular,0.926592763
41037,121.115.72.194,281504531,329159846,http://en.wikipedia.org/w/index.php?diff=329159846&oldid=281504531,2009-12-02T01:53:11Z,/* External links */,19727247,Philipp Hirschfeld,41037,regular,0.485792937
26410,Curwin,328868037,328868740,http://en.wikipedia.org/w/index.php?diff=328868740&oldid=328868037,2009-11-30T20:17:57Z,/* Further reading */,25254124,Amichai Paglin,26410,regular,0.519110015
1087,Rich Farmbrough,325083537,326790218,http://en.wikipedia.org/w/index.php?diff=326790218&oldid=325083537,2009-11-19T20:11:09Z,Delink dates ([[WP:MOSUNLINKDATES]]) using [[Project:AutoWikiBrowser|AWB]],7732042,History of Arsenal F.C. (1966–present),1087,regular,0.980826511
43931,Mahdian,329066428,329066997,http://en.wikipedia.org/w/index.php?diff=329066997&oldid=329066428,2009-12-01T17:24:48Z,null,25267436,Didgah,43931,regular,0.159018046
3913,Gb3742,328674009,328674081,http://en.wikipedia.org/w/index.php?diff=328674081&oldid=328674009,2009-11-29T22:27:12Z,null,17330081,Josh Mandel (politician),3913,regular,0.84280552
20169,Pfly,326869270,327064348,http://en.wikipedia.org/w/index.php?diff=327064348&oldid=326869270,2009-11-21T05:40:35Z,"rewrite first sentence for better flow, and to indicate the country as well as the state",28180,Seneca Lake (New York),20169,regular,0.949664187
